# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.3.2
#@/tick	8422
#@/user_id	2488dab6-35e1-46fa-a642-3badcfe375a3
da gui mo yang ben 	大規模樣本	c=1 d=0.198891 t=8422
da hua xi you 	大話西遊	c=2 d=0.14025 t=8422
da jia 	大家	c=1 d=0.0319858 t=8422
da jia de li yi ma 	大家的利益嗎	c=1 d=0.0569831 t=8422
da jia jue de 	大家覺得	c=1 d=0.264477 t=8422
da jia ke yi 	大家可以	c=1 d=4.76368e-12 t=8422
da jian 	大件	c=1 d=1.08983e-12 t=8422
da jian 	搭建	c=6 d=0.228304 t=8422
da ju yuan 	大劇院	c=1 d=2.28857e-05 t=8422
da kai 	打開	c=2 d=0.700111 t=8422
da kai wen gao 	打開文稿	c=1 d=0.0191587 t=8422
da lei 	大類	c=1 d=0.0112769 t=8422
da liang 	大量	c=5 d=0.103702 t=8422
da liang bang zhu 	大量幫助	c=1 d=0.540641 t=8422
da liang dai ma 	大量代碼	c=1 d=1.1205e-15 t=8422
da liang shi yong 	大量使用	c=1 d=0.0175097 t=8422
da liang zi liao 	大量資料	c=1 d=0.501576 t=8422
da lu 	大陸	c=1 d=2.85173e-05 t=8422
da na 	大拿	c=1 d=0.0294518 t=8422
da pian 	大片	c=3 d=1.17164e-06 t=8422
da po 	打破	c=1 d=3.68318e-15 t=8422
da shi 	大師	c=2 d=0.0520787 t=8422
da wei 	大衛	c=1 d=2.83799e-07 t=8422
da xiang 	大象	c=1 d=1.13724e-13 t=8422
da xiao 	大小	c=3 d=0.6792 t=8422
da xue 	大學	c=7 d=3.07492 t=8422
da xue si nian 	大學四年	c=1 d=5.3998e-16 t=8422
da xue yi yang 	大學一樣	c=1 d=0.798516 t=8422
da yin 	打印	c=3 d=1.12434e-12 t=8422
da zao 	打造	c=1 d=5.12231e-13 t=8422
da zhong 	大衆	c=1 d=0.00273237 t=8422
da zhong ke neng 	大衆可能	c=1 d=0.0274607 t=8422
da zi 	打字	c=0 d=4.24763e-17 t=8422
da zi shi 	打字時	c=1 d=4.26892e-16 t=8422
dai 	帶	c=0 d=2.19958e-10 t=8422
dai 	待	c=4 d=2.02442e-07 t=8422
dai biao 	代表	c=1 d=0.0306538 t=8422
dai fen lei 	帶分類	c=2 d=4.64151e-09 t=8422
dai fen lei 	待分類	c=1 d=2.60717e-09 t=8422
dai lai 	帶來	c=2 d=0.360779 t=8422
dai li 	代理	c=2 d=0.0526362 t=8422
dai ma 	代碼	c=8 d=0.0274289 t=8422
dai shu 	代數	c=1 d=2.8736e-15 t=8422
dai shu xi tong 	代數系統	c=1 d=1.86596e-15 t=8422
dai zou 	帶走	c=1 d=0.00629761 t=8422
dan 	但	c=1 d=0.00490458 t=8422
dan bu 	但不	c=0 d=0.00505395 t=8422
dan bu zu ai 	但不阻礙	c=1 d=0.0507928 t=8422
dan chun 	單純	c=1 d=9.10457e-15 t=8422
dan ci 	單詞	c=2 d=2.1305e-07 t=8422
dan du 	單獨	c=1 d=0.112478 t=8422
dan du liao 	單獨聊	c=1 d=7.89335e-12 t=8422
dan fan 	單反	c=1 d=4.99244e-05 t=8422
dan ge 	單個	c=0 d=0.00012249 t=8422
dan ge yang ben 	單個樣本	c=1 d=0.00123091 t=8422
dan ge zi 	單個字	c=1 d=1.20093e-07 t=8422
dan huo fa 	但活法	c=1 d=0.0492917 t=8422
dan shi 	但是	c=8 d=0.159627 t=8422
dan shi ge ren gan jue 	但是個人感覺	c=1 d=3.46633e-07 t=8422
dan shi ta men 	但是他們	c=1 d=0.0262523 t=8422
dan ta 	但它	c=1 d=3.54792e-16 t=8422
dan tong chang 	但通常	c=1 d=0.00118265 t=8422
dan wei 	單位	c=1 d=0.346456 t=8422
dan zhe 	但這	c=0 d=1.16925e-17 t=8422
dan zhe bu shi 	但這不是	c=1 d=0.0350844 t=8422
dan zhe ge 	但這個	c=1 d=1.17511e-16 t=8422
dang 	當	c=1 d=1.06139e-07 t=8422
dang bi zhi 	當壁紙	c=1 d=1.80583e-12 t=8422
dang dai 	當代	c=0 d=4.82155e-08 t=8422
dang dai she ying 	當代攝影	c=1 d=4.84572e-07 t=8422
dang he guo jia 	黨和國家	c=1 d=4.13206e-15 t=8422
dang ni ban 	擋泥板	c=6 d=2.4034e-12 t=8422
dang nian 	當年	c=2 d=0.284552 t=8422
dang qian 	當前	c=1 d=3.03642e-08 t=8422
dang shi 	當時	c=2 d=0.0726149 t=8422
dang tan dao 	當談到	c=1 d=4.82155e-07 t=8422
dang zuo 	當作	c=1 d=7.49156e-15 t=8422
dao 	到	c=14 d=0.0227189 t=8422
dao 	導	c=1 d=0.079659 t=8422
dao da 	到達	c=1 d=9.64425e-16 t=8422
dao de wen ti 	道德問題	c=1 d=0.0285814 t=8422
dao hao 	盜號	c=1 d=1.08384e-06 t=8422
dao le 	到了	c=4 d=0.000939653 t=8422
dao lu 	道路	c=1 d=3.45139e-15 t=8422
dao lu shang 	道路上	c=2 d=5.05887e-15 t=8422
dao nian 	悼念	c=1 d=0.0325493 t=8422
dao ru 	導入	c=2 d=0.546074 t=8422
dao shi hou 	到時候	c=3 d=0.708532 t=8422
dao yan 	導演	c=5 d=0.3931 t=8422
dao you 	導遊	c=0 d=2.3465e-06 t=8422
de 	地	c=5 d=0.571209 t=8422
de 	得	c=1 d=2.10208e-05 t=8422
de 	的	c=493 d=10.8685 t=8422
de chuang zao li 	的創造力	c=1 d=1.26577e-08 t=8422
de dao 	得到	c=7 d=0.0128271 t=8422
de dao de 	得到的	c=1 d=7.00078e-12 t=8422
de dao li 	得道理	c=1 d=3.11541e-16 t=8422
de fan zui lv 	的犯罪率	c=1 d=0.606531 t=8422
de fen lei qi 	的分類器	c=1 d=0.186374 t=8422
de ge zhong 	的各種	c=1 d=0.0682212 t=8422
de hua 	的話	c=1 d=6.53992e-06 t=8422
de hui huang 	的輝煌	c=1 d=0.0490458 t=8422
de huo qu 	的獲取	c=1 d=0.000113353 t=8422
de ji chu shang 	的基礎上	c=1 d=0.000256085 t=8422
de jia zhi 	的價值	c=1 d=5.1197e-07 t=8422
de kuang huan 	的狂歡	c=1 d=0.191092 t=8422
de lian xi 	的聯繫	c=1 d=5.97704e-05 t=8422
de lie biao 	的列表	c=1 d=3.61651e-06 t=8422
de ma 	的嗎	c=0 d=1.05235e-13 t=8422
de nei rong 	的內容	c=1 d=0.0162445 t=8422
de ping jia 	的評價	c=1 d=0.0773047 t=8422
de qing kuang 	的情況	c=1 d=7.34321e-15 t=8422
de ren 	的人	c=0 d=0.0214511 t=8422
de san zhou shi jian 	的三週時間	c=1 d=0.000731802 t=8422
de shi hou 	的時候	c=2 d=1.068e-07 t=8422
de shi qing 	的事情	c=3 d=0.130806 t=8422
de shi yan 	的實驗	c=1 d=0.00023056 t=8422
de tan suo 	的探索	c=1 d=6.86332e-14 t=8422
de wen ti 	的問題	c=2 d=0.0473589 t=8422
de xiao xi 	的消息	c=1 d=1.73054e-11 t=8422
de xiao yuan bao li 	的校園暴力	c=1 d=0.142274 t=8422
de xiu gai 	的修改	c=1 d=4.17004e-05 t=8422
de xu qiu 	的需求	c=2 d=0.46452 t=8422
de yang ben 	的樣本	c=1 d=2.7333e-06 t=8422
de yi 	得以	c=1 d=9.21674e-12 t=8422
de yi xie 	的一些	c=1 d=7.35971e-12 t=8422
de yun yong 	的運用	c=1 d=2.3477e-11 t=8422
de zhang hu 	的賬戶	c=1 d=0.501576 t=8422
de zhao pian 	的照片	c=1 d=7.63639e-05 t=8422
deng 	等	c=9 d=0.0998608 t=8422
deng cao zuo 	等操作	c=1 d=0.00479587 t=8422
deng cha shu lie 	等差數列	c=1 d=3.09935e-14 t=8422
deng deng 	等等	c=1 d=0.00128757 t=8422
deng fang mian 	等方面	c=1 d=8.09455e-14 t=8422
deng guang 	燈光	c=4 d=7.5617e-07 t=8422
deng lu 	登錄	c=2 d=4.87625e-12 t=8422
di 	低	c=2 d=0.677057 t=8422
di 	第	c=1 d=7.96861e-06 t=8422
di ci pin 	低詞頻	c=1 d=0.104874 t=8422
di dian 	地點	c=1 d=9.8307e-06 t=8422
di er 	第二	c=1 d=0.16696 t=8422
di er bu fen 	第二部分	c=2 d=1.25415e-10 t=8422
di er ge 	第二個	c=4 d=2.81705e-05 t=8422
di er ge fen lei qi 	第二個分類器	c=1 d=0.000251014 t=8422
di er xue qi 	第二學期	c=1 d=3.87268e-17 t=8422
di er zhang 	第二章	c=1 d=0.412714 t=8422
di fang 	地方	c=0 d=6.25747e-16 t=8422
di fang duo 	地方多	c=1 d=6.28884e-15 t=8422
di hui 	詆譭	c=1 d=0.247833 t=8422
di li 	砥礪	c=0 d=5.89307e-16 t=8422
di li qian xing 	砥礪前行	c=1 d=5.92261e-15 t=8422
di liu 	第六	c=0 d=2.28382e-11 t=8422
di liu bu fen 	第六部分	c=1 d=2.29527e-10 t=8422
di pin ci 	低頻詞	c=1 d=0.120032 t=8422
di qi 	第七	c=0 d=2.56216e-11 t=8422
di qi bu fen 	第七部分	c=1 d=2.575e-10 t=8422
di qi zhang 	第七章	c=1 d=1.39778e-14 t=8422
di qiu 	地球	c=0 d=1.95118e-12 t=8422
di que 	的確	c=0 d=0.00737456 t=8422
di que shi 	的確是	c=2 d=0.0816756 t=8422
di que yan de hao 	的確演的好	c=1 d=0.0459593 t=8422
di que zhi de 	的確值得	c=1 d=0.0281559 t=8422
di san 	第三	c=0 d=0.00166557 t=8422
di san fang 	第三方	c=1 d=3.85576e-12 t=8422
di san ge 	第三個	c=1 d=0.00027603 t=8422
di san men ke 	第三門課	c=1 d=1.63849e-15 t=8422
di san si wu 	第三四五	c=1 d=0.0167392 t=8422
di san zhang 	第三章	c=2 d=0.418952 t=8422
di si zhang 	第四章	c=2 d=0.423162 t=8422
di su 	低俗	c=2 d=2.6556e-12 t=8422
di su 	低速	c=1 d=4.52881e-13 t=8422
di su xiao shuo 	低速小說	c=1 d=1.31788e-12 t=8422
di yi 	第一	c=1 d=1.38903e-13 t=8422
di yi bu fen 	第一部分	c=1 d=1.10059e-10 t=8422
di yi ge 	第一個	c=7 d=0.00718691 t=8422
di yi ge fen lei qi 	第一個分類器	c=1 d=0.000254808 t=8422
di yi ge yan jiu 	第一個研究	c=1 d=0.0692522 t=8422
di yi xue qi 	第一學期	c=2 d=7.70827e-17 t=8422
di yu 	地獄	c=0 d=0.00246002 t=8422
di yu nan jue 	地獄男爵	c=1 d=0.0247235 t=8422
dian 	店	c=2 d=2.98806e-16 t=8422
dian 	點	c=12 d=0.384234 t=8422
dian du 	電鍍	c=1 d=1.83787e-13 t=8422
dian ji 	奠基	c=1 d=1.59804e-15 t=8422
dian jia hao 	點加號	c=1 d=4.97093e-13 t=8422
dian nao 	電腦	c=2 d=0.499074 t=8422
dian nao shang 	電腦商	c=0 d=3.36331e-06 t=8422
dian nao shang ce shi 	電腦商測試	c=1 d=3.38017e-05 t=8422
dian shang 	電商	c=1 d=2.07649e-08 t=8422
dian tang 	殿堂	c=1 d=0.0523397 t=8422
dian wu 	玷污	c=0 d=0.00699482 t=8422
dian xian 	電線	c=1 d=6.80798e-07 t=8422
dian xian gan 	電線杆	c=1 d=3.33041e-07 t=8422
dian ying 	電影	c=1 d=1.93732e-12 t=8422
dian ying shou fa zhan 	電影收發站	c=1 d=1.8102e-11 t=8422
dian zi 	店子	c=0 d=2.76265e-15 t=8422
dian zi ban 	電子版	c=2 d=2.35643e-14 t=8422
dian zi shang 	店子上	c=1 d=2.7765e-14 t=8422
diao 	掉	c=0 d=3.16142e-13 t=8422
die dai 	迭代	c=0 d=0.00858632 t=8422
die dai cha xun 	迭代查詢	c=1 d=0.0862936 t=8422
ding 	定	c=1 d=5.94824e-07 t=8422
ding wei 	定位	c=1 d=0.00414854 t=8422
ding xing 	定性	c=1 d=0.0407622 t=8422
ding yi 	定義	c=2 d=6.42811e-08 t=8422
ding yue 	訂閱	c=1 d=0.831104 t=8422
ding zhi 	定製	c=3 d=1.51535e-12 t=8422
dong 	東	c=2 d=6.07234e-07 t=8422
dong qing 	冬青	c=4 d=3.29665e-08 t=8422
dong tai 	動態	c=1 d=0.0169075 t=8422
dong tai gui hua 	動態規劃	c=3 d=3.89283e-16 t=8422
dong xi 	東西	c=5 d=3.80429e-07 t=8422
dou 	都	c=7 d=0.472117 t=8422
dou ban 	豆瓣	c=6 d=0.0983016 t=8422
dou ban dian ying 	豆瓣電影	c=1 d=4.51735e-05 t=8422
dou bei 	都被	c=1 d=7.45419e-15 t=8422
dou bu hao kan 	都不好看	c=1 d=5.04348e-07 t=8422
dou bu yao 	都不要	c=0 d=1.90728e-09 t=8422
dou cai yong 	都採用	c=1 d=0.000542133 t=8422
dou chuan 	都穿	c=0 d=1.61828e-17 t=8422
dou chuan hen shao 	都穿很少	c=1 d=1.62639e-16 t=8422
dou feng le 	都封了	c=1 d=1.2662e-12 t=8422
dou gou 	都夠	c=1 d=0.000359786 t=8422
dou hui 	都會	c=1 d=0.400517 t=8422
dou hui dan du 	都會單獨	c=1 d=7.99604e-17 t=8422
dou hui you 	都會有	c=1 d=4.13276e-17 t=8422
dou huo de 	都獲得	c=1 d=0.102284 t=8422
dou jue de 	都覺得	c=1 d=0.0275983 t=8422
dou mei 	都沒	c=1 d=6.31606e-07 t=8422
dou neng 	都能	c=0 d=1.02919e-16 t=8422
dou neng rang wo 	都能讓我	c=1 d=1.03435e-15 t=8422
dou shi 	都是	c=7 d=0.238846 t=8422
dou shi wo 	都是我	c=1 d=9.35603e-12 t=8422
dou shi xian liang kuan 	都是限量款	c=1 d=6.54549e-15 t=8422
dou shi yong 	都使用	c=1 d=8.91973e-09 t=8422
dou shi zhe li 	都是這裏	c=1 d=1.45697e-16 t=8422
dou xu yao 	都需要	c=1 d=1.50759e-06 t=8422
dou yao ting 	都要聽	c=1 d=0.0397558 t=8422
dou you 	都有	c=1 d=7.30286e-09 t=8422
dou you yan ge 	都有嚴格	c=1 d=5.74854e-17 t=8422
dou zai 	都在	c=2 d=0.0301766 t=8422
dou zai yan jiu 	都在研究	c=1 d=0.29523 t=8422
dou zhi dao 	都知道	c=0 d=9.33664e-18 t=8422
du 	度	c=1 d=2.94568e-05 t=8422
du 	杜	c=1 d=2.28421e-12 t=8422
du de 	毒德	c=1 d=3.05902e-07 t=8422
du du niao 	渡渡鳥	c=1 d=6.91558e-15 t=8422
du li xing 	獨立性	c=1 d=3.39065e-12 t=8422
du qu 	讀取	c=5 d=0.0140934 t=8422
du qu mu lu xia de 	讀取目錄下的	c=1 d=5.50888e-16 t=8422
du wai 	度外	c=1 d=8.46569e-12 t=8422
duan 	段	c=3 d=0.0314298 t=8422
duan 	端	c=2 d=1.80178e-11 t=8422
duan luo 	段落	c=0 d=1.15962e-08 t=8422
duan luo zhi jian 	段落之間	c=1 d=1.16544e-07 t=8422
duan pao 	短跑	c=1 d=1.36482e-12 t=8422
dui 	對	c=47 d=1.73842 t=8422
dui bi 	對比	c=7 d=0.133534 t=8422
dui bi fen xi 	對比分析	c=1 d=2.27359e-16 t=8422
dui bi gong ju 	對比工具	c=1 d=4.07969e-12 t=8422
dui bi shi pin 	對比視頻	c=1 d=2.64612e-07 t=8422
dui bi shi yan 	對比實驗	c=1 d=1.5037e-05 t=8422
dui ci 	對此	c=0 d=0.0540641 t=8422
dui de 	對的	c=0 d=0.00248475 t=8422
dui guan li zhe 	對管理者	c=1 d=5.64546e-10 t=8422
dui ji 	堆積	c=1 d=5.67472e-12 t=8422
dui mei ge xue sheng 	對每個學生	c=1 d=7.6442e-17 t=8422
dui mian 	對面	c=1 d=1.99575e-12 t=8422
dui ming 	隊名	c=0 d=0.0084163 t=8422
dui ming ren 	隊名人	c=1 d=0.0845849 t=8422
dui pu tong ren 	對普通人	c=1 d=0.0824965 t=8422
dui qi 	對其	c=1 d=1.48029e-05 t=8422
dui quan bu 	對全部	c=1 d=2.64019e-10 t=8422
dui quan wen 	對全文	c=1 d=2.58791e-10 t=8422
dui ta men 	對它們	c=1 d=0.0107269 t=8422
dui wen ben fen lei 	對文本分類	c=1 d=1.20424e-10 t=8422
dui wo 	對我	c=1 d=7.62104e-16 t=8422
dui wo er yan tiao zhan 	對我而言挑戰	c=1 d=9.52525e-17 t=8422
dui wo men 	對我們	c=1 d=3.27514e-16 t=8422
dui wo zhi hou 	對我之後	c=1 d=1.56639e-15 t=8422
dui ying 	對應	c=12 d=0.0177097 t=8422
dui ying de 	對應的	c=3 d=0.00685318 t=8422
dui yu 	對於	c=3 d=5.15938e-09 t=8422
dui zhao 	對照	c=2 d=0.0146667 t=8422
dui zi ti 	對字體	c=1 d=4.72688e-09 t=8422
duo 	多	c=4 d=0.0023284 t=8422
duo 	奪	c=1 d=3.08531e-14 t=8422
duo ge 	多個	c=8 d=0.0140216 t=8422
duo hang 	多行	c=1 d=3.54732e-14 t=8422
duo nian 	多年	c=1 d=0.019593 t=8422
duo nian le 	多年了	c=1 d=0.196912 t=8422
duo ri 	多日	c=1 d=3.24145e-12 t=8422
duo shao 	多少	c=1 d=0.343009 t=8422
duo shao qian 	多少錢	c=1 d=0.000342239 t=8422
duo shao zhang 	多少張	c=1 d=6.98033e-07 t=8422
duo shu 	多數	c=1 d=5.67279e-08 t=8422
duo wei 	多爲	c=3 d=0.00544009 t=8422
duo yi fu 	多衣服	c=1 d=1.58623e-16 t=8422
duo yuan 	多元	c=1 d=7.83504e-13 t=8422
duo zhong 	多種	c=5 d=2.24554e-10 t=8422
e gao 	惡搞	c=2 d=0.328682 t=8422
en 	嗯	c=6 d=0.740818 t=8422
en en 	嗯嗯	c=2 d=1.51742e-12 t=8422
er 	兒	c=1 d=7.37876e-13 t=8422
er 	爾	c=1 d=2.02591e-12 t=8422
er 	而	c=5 d=0.384812 t=8422
er bu xu yao 	而不需要	c=1 d=4.83568e-12 t=8422
er chan sheng 	而產生	c=1 d=6.13044e-09 t=8422
er er 	二二	c=0 d=2.80393e-13 t=8422
er fei 	而非	c=1 d=0.000490542 t=8422
er fu za 	而複雜	c=1 d=1.01895e-15 t=8422
er ji 	二級	c=0 d=2.50537e-12 t=8422
er ji biao ti 	二級標題	c=1 d=2.51793e-11 t=8422
er nian ji 	二年級	c=0 d=0.0427415 t=8422
er nian ji kai shi 	二年級開始	c=1 d=0.429557 t=8422
er nv 	兒女	c=1 d=1.14867e-13 t=8422
er wei 	二維	c=1 d=0.135335 t=8422
er yan 	而言	c=0 d=1.67691e-16 t=8422
er yan shi 	而言是	c=1 d=1.59007e-15 t=8422
er yi 	而已	c=2 d=7.75444e-09 t=8422
er yuan 	二元	c=1 d=7.03228e-06 t=8422
fa 	法	c=6 d=0.154551 t=8422
fa 	發	c=2 d=3.53635e-07 t=8422
fa biao 	發表	c=1 d=5.77441e-11 t=8422
fa biao yan lun 	發表言論	c=1 d=0.177284 t=8422
fa bu 	發佈	c=1 d=5.60089e-05 t=8422
fa de 	發的	c=0 d=0.0392586 t=8422
fa gei ni 	發給你	c=0 d=1.23494e-13 t=8422
fa guang gao 	發廣告	c=1 d=1.08927e-06 t=8422
fa guo 	發過	c=1 d=6.34772e-07 t=8422
fa hui 	發揮	c=1 d=5.77622e-12 t=8422
fa hui kong jian 	發揮空間	c=1 d=5.41377e-17 t=8422
fa sheng 	發生	c=1 d=8.83699e-17 t=8422
fa tu 	法徒	c=1 d=6.94906e-13 t=8422
fa tu 	發圖	c=1 d=6.98389e-13 t=8422
fa xian 	發現	c=0 d=0.000522135 t=8422
fa yang guang da 	發揚光大	c=1 d=0.0614212 t=8422
fa zhan 	發展	c=6 d=0.0218712 t=8422
fa zhan de 	發展的	c=1 d=0.219808 t=8422
fa zhan kong jian 	發展空間	c=1 d=0.079659 t=8422
face id 	Face ID	c=0 d=3.72856e-13 t=8422
fan 	飯	c=1 d=3.25041e-08 t=8422
fan bo 	反駁	c=0 d=0.0100259 t=8422
fan di gang 	梵蒂岡	c=0 d=1.875e-14 t=8422
fan di gang fa 	梵蒂岡法	c=1 d=1.88439e-13 t=8422
fan er 	反而	c=3 d=0.00588705 t=8422
fan guang 	反光	c=1 d=9.65603e-13 t=8422
fan hao 	番號	c=2 d=4.62444e-08 t=8422
fan hua 	泛化	c=0 d=1.48924e-10 t=8422
fan hua ce shi 	泛化測試	c=1 d=1.4967e-09 t=8422
fan she 	反射	c=0 d=3.26613e-14 t=8422
fan shi 	凡事	c=1 d=0.0395575 t=8422
fan ti 	繁體	c=2 d=2.56646e-08 t=8422
fan wei nei 	範圍內	c=1 d=0.017163 t=8422
fan xing 	反省	c=1 d=0.22091 t=8422
fan yi 	翻譯	c=17 d=0.776733 t=8422
fan zui lv 	犯罪率	c=0 d=0.0603506 t=8422
fang 	方	c=1 d=5.05825e-12 t=8422
fang 	防	c=2 d=5.84792e-05 t=8422
fang an 	方案	c=1 d=5.53555e-14 t=8422
fang bian 	方便	c=2 d=0.00220948 t=8422
fang cha 	方差	c=1 d=0.129192 t=8422
fang cha xiu zheng 	方差修正	c=1 d=0.121846 t=8422
fang cheng 	方程	c=1 d=6.35096e-13 t=8422
fang fa 	方法	c=20 d=0.0487338 t=8422
fang fang mian mian 	方方面面	c=1 d=3.6743e-16 t=8422
fang gua 	防刮	c=1 d=3.92987e-13 t=8422
fang ke 	訪客	c=1 d=4.59984e-12 t=8422
fang mian 	方面	c=1 d=8.56272e-15 t=8422
fang shi 	方式	c=2 d=0.802519 t=8422
fang song 	放鬆	c=1 d=5.93591e-12 t=8422
fang wen 	訪問	c=2 d=0.562705 t=8422
fang xiang 	方向	c=1 d=2.86463e-11 t=8422
fang zha 	防扎	c=1 d=3.52051e-13 t=8422
fang zheng 	方正	c=2 d=1.35843e-08 t=8422
fang zhi 	防治	c=1 d=0.423162 t=8422
fei 	肥	c=1 d=1.99609e-14 t=8422
fei 	非	c=2 d=0.00285652 t=8422
fei chang 	肥腸	c=1 d=2.61481e-14 t=8422
fei chang duo 	非常多	c=0 d=1.84168e-09 t=8422
fei chi 	飛馳	c=1 d=6.15907e-05 t=8422
fei dian 	費電	c=1 d=2.14492e-16 t=8422
fei kai fang 	非開放	c=1 d=1.42003e-08 t=8422
fei lei 	匪類	c=0 d=0.000118858 t=8422
fei li 	費力	c=1 d=6.75999e-12 t=8422
fei xin wen 	非新聞	c=1 d=0.00891518 t=8422
fei ying li 	非營利	c=1 d=7.12255e-09 t=8422
fen 	分	c=0 d=6.1484e-15 t=8422
fen bie 	分別	c=1 d=0.00975476 t=8422
fen bu 	分佈	c=1 d=0.0267827 t=8422
fen ci 	分詞	c=21 d=0.0993486 t=8422
fen ci hou 	分詞後	c=1 d=0.000169951 t=8422
fen ge 	分割	c=5 d=0.0122362 t=8422
fen ge 	分隔	c=3 d=8.59174e-05 t=8422
fen lei 	分類	c=57 d=0.328189 t=8422
fen lei de 	分類的	c=1 d=1.03383e-09 t=8422
fen lei guo cheng 	分類過程	c=1 d=2.56836e-09 t=8422
fen lei qi 	分類器	c=44 d=1.13761 t=8422
fen lei qi xue xi 	分類器學習	c=1 d=1.77405e-09 t=8422
fen lei shi bie 	分類識別	c=1 d=6.05789e-16 t=8422
fen lei shi yan 	分類實驗	c=1 d=0.0480747 t=8422
fen lei suan fa 	分類算法	c=2 d=1.9339e-14 t=8422
fen lei wen ti 	分類問題	c=2 d=1.48239e-09 t=8422
fen lei xi tong 	分類系統	c=1 d=4.79914e-11 t=8422
fen lei xing neng 	分類性能	c=1 d=0.000645813 t=8422
fen lei yan jiu 	分類研究	c=1 d=2.74131e-11 t=8422
fen lei zuo wei 	分類作爲	c=1 d=6.65821e-10 t=8422
fen pei 	分配	c=1 d=2.45067e-16 t=8422
fen qi 	分歧	c=1 d=2.85221e-07 t=8422
fen wei 	分爲	c=2 d=9.33406e-10 t=8422
fen wei 	氛圍	c=0 d=0.0810584 t=8422
fen xi 	分析	c=7 d=1.11355e-05 t=8422
fen xi ci yu jian 	分析詞語間	c=1 d=5.94723e-05 t=8422
fen xi shu ju 	分析數據	c=1 d=3.77321e-05 t=8422
fen xi wen ti 	分析問題	c=1 d=2.05723e-16 t=8422
feng kuang 	瘋狂	c=0 d=0.0191092 t=8422
feng le 	封了	c=0 d=1.25989e-13 t=8422
feng mian 	封面	c=1 d=8.78693e-09 t=8422
feng niao 	蜂鳥	c=1 d=1.33366e-05 t=8422
feng xian 	奉獻	c=1 d=5.63376e-15 t=8422
feng yun 	風雲	c=1 d=1.58187e-13 t=8422
fo jiao 	佛教	c=3 d=7.60714e-12 t=8422
fo jing 	佛經	c=2 d=1.52445e-11 t=8422
fu 	負	c=0 d=0.010383 t=8422
fu biao 	浮標	c=1 d=7.71445e-07 t=8422
fu chou zhe 	復仇者	c=1 d=6.8256e-08 t=8422
fu ci 	副詞	c=1 d=1.63315e-06 t=8422
fu dao 	輔導	c=1 d=8.03612e-17 t=8422
fu dian shu 	浮點數	c=1 d=0.00179994 t=8422
fu fei 	付費	c=1 d=7.60089e-09 t=8422
fu hao 	符號	c=5 d=9.23104e-05 t=8422
fu he 	符合	c=1 d=4.61008e-07 t=8422
fu jian 	附件	c=2 d=8.99679e-13 t=8422
fu lun da 	福倫達	c=2 d=5.2922e-07 t=8422
fu luo li da zhou 	弗羅里達州	c=1 d=1.55054e-13 t=8422
fu mian 	負面	c=1 d=6.46143e-10 t=8422
fu mu 	父母	c=1 d=4.34392e-15 t=8422
fu quan 	賦權	c=2 d=0.115336 t=8422
fu ren 	夫人	c=1 d=0.000495472 t=8422
fu sang 	扶桑	c=2 d=4.95962e-08 t=8422
fu se 	副色	c=1 d=1.89384e-13 t=8422
fu wu 	服務	c=2 d=0.458406 t=8422
fu wu qi 	服務器	c=1 d=1.58569e-12 t=8422
fu xi 	複習	c=2 d=0.0182976 t=8422
fu xiang guan 	負相關	c=1 d=0.10435 t=8422
fu za 	複雜	c=2 d=0.290835 t=8422
fu za de liu cheng 	複雜的流程	c=1 d=0.509156 t=8422
gai 	改	c=1 d=0.00176857 t=8422
gai 	該	c=9 d=0.0487302 t=8422
gai bian 	改編	c=3 d=0.375639 t=8422
gai bian 	改變	c=1 d=0.000871757 t=8422
gai gai 	改改	c=1 d=4.29973e-12 t=8422
gai ge 	改革	c=1 d=0.106644 t=8422
gai ge chun feng 	改革春風	c=1 d=0.0939493 t=8422
gai ji he 	該集合	c=1 d=0.00257991 t=8422
gai jin 	改進	c=11 d=0.311797 t=8422
gai jin hou 	改進後	c=1 d=0.238115 t=8422
gai jin yuan li he xiao guo 	改進原理和效果	c=1 d=1.85123e-10 t=8422
gai le 	改了	c=1 d=6.53992e-05 t=8422
gai liang 	改良	c=0 d=0.00812682 t=8422
gai liang de 	改良的	c=1 d=0.0816756 t=8422
gai lv lun 	概率論	c=1 d=7.66268e-16 t=8422
gai nian 	概念	c=1 d=4.66777e-08 t=8422
gai shi pin 	該視頻	c=1 d=0.120032 t=8422
gai te zheng 	該特徵	c=1 d=1.03347e-05 t=8422
gai wen dang 	該文檔	c=2 d=6.85144e-06 t=8422
gai wen jian 	該文件	c=1 d=0.00794669 t=8422
gai zhuang 	改裝	c=1 d=0.767206 t=8422
gan 	趕	c=1 d=2.3939e-05 t=8422
gan jue 	感覺	c=4 d=3.45356e-08 t=8422
gan jue bei fang ren 	感覺北方人	c=1 d=1.6102e-16 t=8422
gan jue you dian 	感覺有點	c=0 d=1.77895e-13 t=8422
gan jue you dian fu za 	感覺有點複雜	c=1 d=1.78786e-12 t=8422
gan shou 	感受	c=2 d=2.30237e-08 t=8422
gan shou yi xia 	感受一下	c=1 d=1.86533e-11 t=8422
gan wu 	感悟	c=0 d=5.42686e-17 t=8422
gan xiang 	感想	c=3 d=1.22526 t=8422
gang 	剛	c=0 d=7.32425e-15 t=8422
